image_name,cell_id,mean_intensity,std_intensity,edge_density
download (4).jpeg,39,72.47777777777777,8.626609708438675,0.0
download (4).jpeg,40,52.28,5.986043026166041,0.0
download (4).jpeg,41,15.062222222222223,5.022230088489414,0.0
download (4).jpeg,42,26.033333333333335,13.374312027996888,0.0
download (4).jpeg,43,63.19555555555556,20.75480084280963,0.15555555555555556
download (4).jpeg,44,70.97777777777777,35.513308234074664,0.3244444444444444
download (4).jpeg,45,76.00666666666666,21.879415998706282,0.06888888888888889
download (4).jpeg,46,66.7911111111111,3.8771021378929804,0.0
download (4).jpeg,47,65.48,4.752150390437294,0.0
download (4).jpeg,48,52.25333333333333,6.842533643809629,0.0
download (4).jpeg,49,15.153333333333334,5.336753070297831,0.0
download (4).jpeg,50,21.59777777777778,8.956710430085092,0.0
download (4).jpeg,51,54.17111111111111,19.838784933919744,0.10888888888888888
download (4).jpeg,52,91.02888888888889,36.096494888144974,0.29777777777777775
download (4).jpeg,53,57.18888888888889,4.55361747391735,0.0
download (4).jpeg,54,60.57111111111111,3.2769309640591877,0.0
download (4).jpeg,55,55.71333333333333,6.379484479346448,0.0
download (4).jpeg,56,45.42444444444445,4.791179653189369,0.0
download (4).jpeg,57,11.4,6.513916725834858,0.0
download (4).jpeg,58,18.11111111111111,7.5076915292761885,0.0
download (4).jpeg,59,48.86666666666667,16.25628083746915,0.12222222222222222
download (4).jpeg,60,73.6288888888889,32.49659894834961,0.20222222222222222
download (4).jpeg,61,49.577777777777776,4.955754853989401,0.0
download (4).jpeg,62,49.48,4.236434559600535,0.0
download (4).jpeg,63,41.38666666666666,6.2731739264196325,0.0
download (4).jpeg,64,35.83555555555556,1.7498133939309777,0.0
download (5).jpeg,1,138.5427807486631,17.001165067659663,0.0962566844919786
download (5).jpeg,2,133.3903743315508,26.579665609710872,0.2192513368983957
download (5).jpeg,3,130.94652406417111,42.36601814267495,0.3716577540106952
download (5).jpeg,4,121.6336898395722,38.959900388177864,0.11497326203208556
download (5).jpeg,5,81.33422459893048,35.528373158154366,0.17379679144385027
download (5).jpeg,6,150.92780748663102,35.554622088799896,0.17379679144385027
download (5).jpeg,7,164.21657754010695,19.259656736078686,0.1925133689839572
download (5).jpeg,8,159.7433155080214,17.264795119106765,0.1657754010695187
download (5).jpeg,9,133.30748663101605,21.19767159026556,0.18449197860962566
download (5).jpeg,10,147.64705882352942,41.410602499491254,0.3449197860962567
download (5).jpeg,11,135.09625668449198,53.45747809799126,0.34759358288770054
download (5).jpeg,12,160.62032085561498,54.8460189099572,0.3689839572192513
download (5).jpeg,13,120.75133689839572,62.380921307179236,0.24598930481283424
download (5).jpeg,14,145.0374331550802,54.09027599345072,0.3074866310160428
download (5).jpeg,15,171.8235294117647,28.732695463752986,0.22459893048128343
download (5).jpeg,16,171.47860962566844,21.434350016590287,0.24331550802139038
download (5).jpeg,17,131.09358288770053,28.427867465925786,0.28342245989304815
download (5).jpeg,18,127.77540106951872,45.469303675235686,0.3983957219251337
download (5).jpeg,19,139.03208556149733,71.02683862274417,0.31283422459893045
download (5).jpeg,20,152.11229946524065,56.05567523211635,0.2887700534759358
download (5).jpeg,21,179.57754010695186,53.42822791684142,0.2647058823529412
download (5).jpeg,22,186.90641711229947,40.576056682888364,0.30213903743315507
download (5).jpeg,23,167.67914438502675,41.38444699091506,0.3502673796791444
download (5).jpeg,24,182.7620320855615,41.84929100197463,0.3074866310160428
download (5).jpeg,25,124.93048128342247,36.7040553688149,0.2994652406417112
download (5).jpeg,26,123.97326203208556,36.633454386233325,0.3877005347593583
download (5).jpeg,27,166.94919786096256,34.032857462415755,0.3582887700534759
download (5).jpeg,28,136.66844919786095,33.28193001479108,0.31283422459893045
download (5).jpeg,29,119.9572192513369,25.15041996375008,0.25668449197860965
download (5).jpeg,30,118.40106951871658,38.22099541920303,0.2647058823529412
download (5).jpeg,31,131.03475935828877,40.57061408970645,0.14171122994652408
download (5).jpeg,32,123.86898395721926,43.020968032013265,0.2647058823529412
download (5).jpeg,33,119.43315508021391,41.640870659687295,0.3074866310160428
download (5).jpeg,34,118.53743315508021,37.92594021253646,0.3502673796791444
download (5).jpeg,35,139.51871657754012,52.562043018391755,0.31016042780748665
download (5).jpeg,36,91.19786096256685,42.25822573752171,0.3155080213903743
download (5).jpeg,37,98.66844919786097,46.79557567700825,0.10962566844919786
download (5).jpeg,38,175.80748663101605,20.180875883791245,0.14171122994652408
download (5).jpeg,39,158.38235294117646,27.40878521137216,0.18716577540106952
download (5).jpeg,40,160.9090909090909,29.88475677345974,0.23529411764705882
download (5).jpeg,41,144.7620320855615,48.68769351298071,0.23796791443850268
download (5).jpeg,42,102.62032085561498,40.50688479018194,0.3716577540106952
download (5).jpeg,43,106.45989304812834,37.670500039826834,0.3983957219251337
download (5).jpeg,44,84.82085561497327,29.711761356477783,0.27540106951871657
download (5).jpeg,45,158.84491978609626,47.60827808943131,0.1497326203208556
download (5).jpeg,46,178.96524064171123,26.284872335854043,0.17379679144385027
download (5).jpeg,47,141.25935828877004,48.1258889006313,0.3449197860962567
download (5).jpeg,48,170.20320855614975,24.777326843992764,0.26737967914438504
download (5).jpeg,49,164.66310160427807,34.94516524982062,0.12032085561497326
download (5).jpeg,50,108.82085561497327,43.66342457088344,0.3850267379679144
download (5).jpeg,51,100.55347593582887,37.33159800816198,0.36363636363636365
download (5).jpeg,52,143.8422459893048,43.366171681305126,0.23796791443850268
download (5).jpeg,53,175.29946524064172,35.04612926108418,0.15508021390374332
download (5).jpeg,54,140.95989304812835,47.80515260964389,0.31283422459893045
